RPF_KO_Rep1_clpd_tr.fastq.gz
@HD	VN:1.0	SO:unsorted
@SQ	SN:ENSG00000238370|ENST00000459238|ENST00000459238.1	LN:60
@SQ	SN:ENSG00000221803|ENST00000408876|ENST00000408876.1	LN:110
@SQ	SN:ENSG00000278625|ENST00000616830|ENST00000616830.1	LN:106
@SQ	SN:ENSG00000280636|ENST00000629559|ENST00000629559.1	LN:138
@SQ	SN:ENSG00000261867|ENST00000575271|ENST00000575271.1	LN:107
@SQ	SN:ENSG00000266295|ENST00000584949|ENST00000584949.1	LN:76
@SQ	SN:ENSG00000222051|ENST00000410119|ENST00000410119.1	LN:107
@SQ	SN:ENSG00000251970|ENST00000516161|ENST00000516161.1	LN:162
@SQ	SN:ENSG00000275616|ENST00000616345|ENST00000616345.1	LN:191
@SQ	SN:ENSG00000251919|ENST00000516110|ENST00000516110.1	LN:62
@SQ	SN:ENSG00000276714|ENST00000620104|ENST00000620104.1	LN:57
@SQ	SN:ENSG00000238962|ENST00000458792|ENST00000458792.1	LN:62
@SQ	SN:ENSG00000238901|ENST00000459148|ENST00000459148.1	LN:104
@SQ	SN:ENSG00000238745|ENST00000459407|ENST00000459407.1	LN:104
@SQ	SN:ENSG00000275671|ENST00000614719|ENST00000614719.1	LN:107
@SQ	SN:ENSG00000283293|ENST00000636484|ENST00000636484.1	LN:328
@SQ	SN:ENSG00000238761|ENST00000459350|ENST00000459350.1	LN:104
@SQ	SN:ENSG00000274097|ENST00000617631|ENST00000617631.1	LN:107
@SQ	SN:ENSG00000251822|ENST00000516013|ENST00000516013.1	LN:114
@SQ	SN:ENSG00000252620|ENST00000516811|ENST00000516811.1	LN:135
@SQ	SN:ENSG00000239151|ENST00000458793|ENST00000458793.1	LN:62
@SQ	SN:ENSG00000252474|ENST00000516665|ENST00000516665.1	LN:103
@SQ	SN:ENSG00000283249|ENST00000636829|ENST00000636829.1	LN:75
@SQ	SN:ENSG00000222761|ENST00000410829|ENST00000410829.1	LN:106
@SQ	SN:ENSG00000252220|ENST00000516411|ENST00000516411.1	LN:103
@SQ	SN:ENSG00000252333|ENST00000516524|ENST00000516524.1	LN:69
@SQ	SN:ENSG00000252689|ENST00000516880|ENST00000516880.1	LN:132
@SQ	SN:ENSG00000222398|ENST00000410466|ENST00000410466.1	LN:106
@SQ	SN:ENSG00000252659|ENST00000516850|ENST00000516850.1	LN:104
@SQ	SN:ENSG00000278527|ENST00000516331|ENST00000516331.1	LN:125
@SQ	SN:ENSG00000251922|ENST00000516113|ENST00000516113.1	LN:141
@SQ	SN:ENSG00000252693|ENST00000516884|ENST00000516884.1	LN:107
@SQ	SN:ENSG00000276138|ENST00000613107|ENST00000613107.1	LN:107
@SQ	SN:ENSG00000251870|ENST00000516061|ENST00000516061.1	LN:100
@SQ	SN:ENSG00000222238|ENST00000410306|ENST00000410306.1	LN:190
@SQ	SN:ENSG00000239001|ENST00000458780|ENST00000458780.1	LN:107
@SQ	SN:ENSG00000238862|ENST00000459623|ENST00000459623.1	LN:84
@SQ	SN:ENSG00000221500|ENST00000408573|ENST00000408573.1	LN:76
@SQ	SN:ENSG00000238785|ENST00000458830|ENST00000458830.1	LN:76
@SQ	SN:ENSG00000251819|ENST00000516010|ENST00000516010.1	LN:103
@SQ	SN:ENSG00000222370|ENST00000410438|ENST00000410438.1	LN:131
@SQ	SN:ENSG00000252723|ENST00000516914|ENST00000516914.2	LN:101
@SQ	SN:ENSG00000285180|ENST00000645016|ENST00000645016.1	LN:71
@SQ	SN:ENSG00000238936|ENST00000459126|ENST00000459126.1	LN:73
@SQ	SN:ENSG00000266847|ENST00000580626|ENST00000580626.1	LN:132
@SQ	SN:ENSG00000225091|ENST00000364729|ENST00000364729.1	LN:134
@SQ	SN:ENSG00000275999|ENST00000616426|ENST00000616426.1	LN:119
@SQ	SN:ENSG00000251842|ENST00000516033|ENST00000516033.1	LN:103
@SQ	SN:ENSG00000251726|ENST00000515917|ENST00000515917.1	LN:61
@SQ	SN:ENSG00000274581|ENST00000619174|ENST00000619174.1	LN:216
@SQ	SN:ENSG00000264998|ENST00000580281|ENST00000580281.1	LN:149
@SQ	SN:ENSG00000252104|ENST00000516295|ENST00000516295.1	LN:94
@SQ	SN:ENSG00000238295|ENST00000459157|ENST00000459157.1	LN:104
@SQ	SN:ENSG00000275529|ENST00000384733|ENST00000384733.1	LN:96
@SQ	SN:ENSG00000252718|ENST00000516909|ENST00000516909.1	LN:102
@SQ	SN:ENSG00000252783|ENST00000516974|ENST00000516974.1	LN:104
@SQ	SN:ENSG00000251967|ENST00000516158|ENST00000516158.1	LN:81
@SQ	SN:ENSG00000238382|ENST00000459179|ENST00000459179.1	LN:105
@SQ	SN:ENSG00000281907|ENST00000625314|ENST00000625314.1	LN:73
@SQ	SN:ENSG00000278261|ENST00000364968|ENST00000364968.1	LN:72
@SQ	SN:ENSG00000253003|ENST00000517194|ENST00000517194.1	LN:104
@SQ	SN:ENSG00000251952|ENST00000516143|ENST00000516143.1	LN:112
@SQ	SN:ENSG00000272015|ENST00000606322|ENST00000606322.1	LN:83
@SQ	SN:ENSG00000277091|ENST00000410416|ENST00000410416.2	LN:107
@SQ	SN:ENSG00000251707|ENST00000515898|ENST00000515898.2	LN:60
@SQ	SN:ENSG00000252804|ENST00000516995|ENST00000516995.1	LN:106
@SQ	SN:ENSG00000252934|ENST00000517125|ENST00000517125.1	LN:64
@SQ	SN:ENSG00000252414|ENST00000516605|ENST00000516605.1	LN:106
@SQ	SN:ENSG00000283489|ENST00000637108|ENST00000637108.1	LN:79
@SQ	SN:ENSG00000252351|ENST00000516542|ENST00000516542.1	LN:115
@SQ	SN:ENSG00000223280|ENST00000411348|ENST00000411348.1	LN:103
@SQ	SN:ENSG00000275021|ENST00000622103|ENST00000622103.1	LN:107
@SQ	SN:ENSG00000283337|ENST00000636230|ENST00000636230.1	LN:99
@SQ	SN:ENSG00000222276|ENST00000410344|ENST00000410344.1	LN:192
@SQ	SN:ENSG00000276339|ENST00000613320|ENST00000613320.1	LN:107
@SQ	SN:ENSG00000252472|ENST00000516663|ENST00000516663.1	LN:105
@SQ	SN:ENSG00000239043|ENST00000458892|ENST00000458892.1	LN:86
@SQ	SN:ENSG00000283274|ENST00000636054|ENST00000636054.1	LN:151
@SQ	SN:ENSG00000265013|ENST00000581848|ENST00000581848.1	LN:84
@SQ	SN:ENSG00000252449|ENST00000516640|ENST00000516640.1	LN:110
@SQ	SN:ENSG00000273525|ENST00000622631|ENST00000622631.1	LN:123
@SQ	SN:ENSG00000273636|ENST00000619058|ENST00000619058.1	LN:165
@SQ	SN:ENSG00000252326|ENST00000516517|ENST00000516517.1	LN:92
@SQ	SN:ENSG00000238529|ENST00000459383|ENST00000459383.1	LN:107
@SQ	SN:ENSG00000275127|ENST00000384430|ENST00000384430.1	LN:92
@SQ	SN:ENSG00000252022|ENST00000516213|ENST00000516213.1	LN:88
@SQ	SN:ENSG00000263638|ENST00000579440|ENST00000579440.1	LN:103
@SQ	SN:ENSG00000221705|ENST00000408778|ENST00000408778.1	LN:128
@SQ	SN:ENSG00000274059|ENST00000618635|ENST00000618635.1	LN:84
@SQ	SN:ENSG00000252166|ENST00000516357|ENST00000516357.1	LN:160
@SQ	SN:ENSG00000277234|ENST00000362684|ENST00000362684.1	LN:144
@SQ	SN:ENSG00000278189|ENST00000619471|ENST00000619471.1	LN:153
@SQ	SN:ENSG00000253065|ENST00000517256|ENST00000517256.1	LN:115
@SQ	SN:ENSG00000252386|ENST00000516577|ENST00000516577.1	LN:106
@SQ	SN:ENSG00000276871|ENST00000612732|ENST00000612732.1	LN:151
@SQ	SN:ENSG00000252508|ENST00000516699|ENST00000516699.1	LN:126
@SQ	SN:ENSG00000252082|ENST00000516273|ENST00000516273.1	LN:102
@SQ	SN:ENSG00000252955|ENST00000517146|ENST00000517146.1	LN:126
@SQ	SN:ENSG00000252035|ENST00000516226|ENST00000516226.1	LN:104
@SQ	SN:ENSG00000223024|ENST00000411092|ENST00000411092.1	LN:107
@SQ	SN:ENSG00000222344|ENST00000410412|ENST00000410412.1	LN:108
@SQ	SN:ENSG00000253041|ENST00000517232|ENST00000517232.1	LN:57
@SQ	SN:ENSG00000251844|ENST00000516035|ENST00000516035.1	LN:92
@SQ	SN:ENSG00000221719|ENST00000408792|ENST00000408792.1	LN:125
@SQ	SN:ENSG00000252145|ENST00000516336|ENST00000516336.1	LN:65
@SQ	SN:ENSG00000282931|ENST00000635573|ENST00000635573.1	LN:78
@SQ	SN:ENSG00000252067|ENST00000516258|ENST00000516258.1	LN:113
@SQ	SN:ENSG00000285168|ENST00000644406|ENST00000644406.1	LN:119
@SQ	SN:ENSG00000251954|ENST00000516145|ENST00000516145.1	LN:99
@SQ	SN:ENSG00000221673|ENST00000408746|ENST00000408746.2	LN:214
@SQ	SN:ENSG00000222363|ENST00000410431|ENST00000410431.1	LN:124
@SQ	SN:ENSG00000252861|ENST00000517052|ENST00000517052.1	LN:107
@SQ	SN:ENSG00000222890|ENST00000410958|ENST00000410958.1	LN:103
@SQ	SN:ENSG00000273768|ENST00000615842|ENST00000615842.1	LN:164
@SQ	SN:ENSG00000276094|ENST00000612741|ENST00000612741.1	LN:95
@SQ	SN:ENSG00000238923|ENST00000458811|ENST00000458811.1	LN:63
@SQ	SN:ENSG00000252985|ENST00000517176|ENST00000517176.1	LN:78
@SQ	SN:ENSG00000222202|ENST00000410270|ENST00000410270.1	LN:107
@SQ	SN:ENSG00000252720|ENST00000516911|ENST00000516911.1	LN:111
@SQ	SN:ENSG00000274385|ENST00000618440|ENST00000618440.1	LN:107
@SQ	SN:ENSG00000276161|ENST00000362567|ENST00000362567.2	LN:130
@SQ	SN:ENSG00000252290|ENST00000516481|ENST00000516481.1	LN:132
@SQ	SN:ENSG00000222501|ENST00000410569|ENST00000410569.1	LN:230
@SQ	SN:ENSG00000263776|ENST00000584302|ENST00000584302.1	LN:138
@SQ	SN:ENSG00000277947|ENST00000619178|ENST00000619178.1	LN:218
@SQ	SN:ENSG00000277887|ENST00000408535|ENST00000408535.2	LN:133
@SQ	SN:ENSG00000272344|ENST00000606412|ENST00000606412.1	LN:72
@SQ	SN:ENSG00000222328|ENST00000410396|ENST00000410396.1	LN:191
@SQ	SN:ENSG00000251828|ENST00000516019|ENST00000516019.1	LN:134
@SQ	SN:ENSG00000238531|ENST00000458770|ENST00000458770.1	LN:79
@SQ	SN:ENSG00000235408|ENST00000439232|ENST00000439232.2	LN:272
@SQ	SN:ENSG00000252116|ENST00000516307|ENST00000516307.1	LN:126
@SQ	SN:ENSG00000238632|ENST00000459120|ENST00000459120.1	LN:62
@SQ	SN:ENSG00000278379|ENST00000621250|ENST00000621250.1	LN:98
@SQ	SN:ENSG00000276861|ENST00000612131|ENST00000612131.1	LN:110
@SQ	SN:ENSG00000271798|ENST00000606420|ENST00000606420.1	LN:132
@SQ	SN:ENSG00000283300|ENST00000637157|ENST00000637157.1	LN:84
@SQ	SN:ENSG00000276052|ENST00000611407|ENST00000611407.1	LN:176
@SQ	SN:ENSG00000252223|ENST00000516414|ENST00000516414.1	LN:107
@SQ	SN:ENSG00000238685|ENST00000459171|ENST00000459171.1	LN:127
@SQ	SN:ENSG00000252427|ENST00000516618|ENST00000516618.1	LN:108
@SQ	SN:ENSG00000223247|ENST00000411315|ENST00000411315.1	LN:191
@SQ	SN:ENSG00000239014|ENST00000459332|ENST00000459332.1	LN:71
@SQ	SN:ENSG00000277785|ENST00000384507|ENST00000384507.1	LN:92
@SQ	SN:ENSG00000277411|ENST00000614916|ENST00000614916.1	LN:106
@SQ	SN:ENSG00000251858|ENST00000516049|ENST00000516049.1	LN:129
@SQ	SN:ENSG00000251796|ENST00000515987|ENST00000515987.1	LN:138
@SQ	SN:ENSG00000253000|ENST00000517191|ENST00000517191.1	LN:141
@SQ	SN:ENSG00000291536|ENST00000707913|ENST00000707913.1	LN:215
@SQ	SN:ENSG00000252339|ENST00000516530|ENST00000516530.1	LN:99
@SQ	SN:ENSG00000238795|ENST00000459155|ENST00000459155.1	LN:270
@SQ	SN:ENSG00000273629|ENST00000616123|ENST00000616123.1	LN:62
@SQ	SN:ENSG00000252750|ENST00000516941|ENST00000516941.1	LN:66
@SQ	SN:ENSG00000275394|ENST00000622240|ENST00000622240.1	LN:133
@SQ	SN:ENSG00000252457|ENST00000516648|ENST00000516648.1	LN:62
@SQ	SN:ENSG00000284279|ENST00000640936|ENST00000640936.1	LN:107
@SQ	SN:ENSG00000252401|ENST00000516592|ENST00000516592.1	LN:126
@SQ	SN:ENSG00000252699|ENST00000516890|ENST00000516890.1	LN:136
@SQ	SN:ENSG00000222666|ENST00000410734|ENST00000410734.2	LN:213
@SQ	SN:ENSG00000252462|ENST00000516653|ENST00000516653.1	LN:101
@SQ	SN:ENSG00000222266|ENST00000410334|ENST00000410334.1	LN:100
@SQ	SN:ENSG00000252017|ENST00000516208|ENST00000516208.1	LN:104
@SQ	SN:ENSG00000275030|ENST00000622329|ENST00000622329.1	LN:107
@SQ	SN:ENSG00000285183|ENST00000647198|ENST00000647198.1	LN:125
@SQ	SN:ENSG00000251813|ENST00000516004|ENST00000516004.1	LN:103
@SQ	SN:ENSG00000252729|ENST00000516920|ENST00000516920.1	LN:106
@SQ	SN:ENSG00000222940|ENST00000411008|ENST00000411008.1	LN:104
@SQ	SN:ENSG00000274428|ENST00000620022|ENST00000620022.1	LN:160
@SQ	SN:ENSG00000252236|ENST00000516427|ENST00000516427.1	LN:141
@SQ	SN:ENSG00000284769|ENST00000647487|ENST00000647487.1	LN:62
@SQ	SN:ENSG00000252636|ENST00000516827|ENST00000516827.1	LN:104
@SQ	SN:ENSG00000251977|ENST00000516168|ENST00000516168.1	LN:107
@SQ	SN:ENSG00000277918|ENST00000610976|ENST00000610976.1	LN:164
@SQ	SN:ENSG00000238950|ENST00000458903|ENST00000458903.1	LN:76
@SQ	SN:ENSG00000275174|ENST00000612037|ENST00000612037.1	LN:107
@SQ	SN:ENSG00000222604|ENST00000410672|ENST00000410672.2	LN:110
@SQ	SN:ENSG00000252995|ENST00000517186|ENST00000517186.1	LN:102
@SQ	SN:ENSG00000264960|ENST00000578508|ENST00000578508.1	LN:148
@SQ	SN:ENSG00000278123|ENST00000516123|ENST00000516123.1	LN:91
@SQ	SN:ENSG00000238812|ENST00000458845|ENST00000458845.1	LN:62
@SQ	SN:ENSG00000238840|ENST00000459095|ENST00000459095.1	LN:133
@SQ	SN:ENSG00000291599|ENST00000708142|ENST00000708142.1	LN:141
@SQ	SN:ENSG00000278190|ENST00000614042|ENST00000614042.1	LN:107
@SQ	SN:ENSG00000251994|ENST00000516185|ENST00000516185.1	LN:142
@SQ	SN:ENSG00000277580|ENST00000615132|ENST00000615132.1	LN:104
@SQ	SN:ENSG00000251739|ENST00000515930|ENST00000515930.1	LN:101
@SQ	SN:ENSG00000265185|ENST00000577988|ENST00000577988.2	LN:758
@SQ	SN:ENSG00000283418|ENST00000637379|ENST00000637379.1	LN:88
@SQ	SN:ENSG00000223330|ENST00000411398|ENST00000411398.1	LN:104
@SQ	SN:ENSG00000251730|ENST00000515921|ENST00000515921.1	LN:135
@SQ	SN:ENSG00000252768|ENST00000516959|ENST00000516959.1	LN:98
@SQ	SN:ENSG00000252391|ENST00000516582|ENST00000516582.1	LN:104
@SQ	SN:ENSG00000252247|ENST00000516438|ENST00000516438.2	LN:60
@SQ	SN:ENSG00000252555|ENST00000516746|ENST00000516746.1	LN:107
@SQ	SN:ENSG00000263358|ENST00000582702|ENST00000582702.1	LN:76
@SQ	SN:ENSG00000252443|ENST00000516634|ENST00000516634.1	LN:120
@SQ	SN:ENSG00000238317|ENST00000459124|ENST00000459124.2	LN:84
@SQ	SN:ENSG00000274458|ENST00000390846|ENST00000390846.1	LN:128
@SQ	SN:ENSG00000238590|ENST00000459236|ENST00000459236.1	LN:62
@SQ	SN:ENSG00000252908|ENST00000517099|ENST00000517099.1	LN:105
@SQ	SN:ENSG00000291959|ENST00000709359|ENST00000709359.1	LN:107
@SQ	SN:ENSG00000283262|ENST00000636931|ENST00000636931.1	LN:70
@SQ	SN:ENSG00000263666|ENST00000578836|ENST00000578836.1	LN:135
@SQ	SN:ENSG00000265706|ENST00000577887|ENST00000577887.1	LN:78
@SQ	SN:ENSG00000280904|ENST00000630615|ENST00000630615.1	LN:80
@SQ	SN:ENSG00000238523|ENST00000459121|ENST00000459121.1	LN:61
@SQ	SN:ENSG00000283502|ENST00000636749|ENST00000636749.1	LN:87
@SQ	SN:ENSG00000265674|ENST00000581614|ENST00000581614.1	LN:162
@SQ	SN:ENSG00000278853|ENST00000615657|ENST00000615657.1	LN:107
@SQ	SN:ENSG00000283499|ENST00000637764|ENST00000637764.1	LN:58
@SQ	SN:ENSG00000238959|ENST00000459135|ENST00000459135.1	LN:66
@SQ	SN:ENSG00000252532|ENST00000516723|ENST00000516723.1	LN:65
@SQ	SN:ENSG00000283545|ENST00000384129|ENST00000384129.2	LN:70
@SQ	SN:ENSG00000252138|ENST00000516329|ENST00000516329.1	LN:111
@SQ	SN:ENSG00000238578|ENST00000459174|ENST00000459174.1	LN:72
@SQ	SN:ENSG00000251917|ENST00000516108|ENST00000516108.1	LN:154
@SQ	SN:ENSG00000222972|ENST00000411040|ENST00000411040.1	LN:105
@SQ	SN:ENSG00000238949|ENST00000459469|ENST00000459469.1	LN:62
@SQ	SN:ENSG00000275168|ENST00000612589|ENST00000612589.1	LN:107
@SQ	SN:ENSG00000251715|ENST00000515906|ENST00000515906.1	LN:83
@SQ	SN:ENSG00000251960|ENST00000516151|ENST00000516151.1	LN:98
@SQ	SN:ENSG00000273885|ENST00000362805|ENST00000362805.1	LN:70
@SQ	SN:ENSG00000252483|ENST00000516674|ENST00000516674.1	LN:107
@SQ	SN:ENSG00000261709|ENST00000408163|ENST00000408163.1	LN:128
@SQ	SN:ENSG00000277890|ENST00000516246|ENST00000516246.2	LN:107
@SQ	SN:ENSG00000239175|ENST00000458990|ENST00000458990.1	LN:108
@SQ	SN:ENSG00000273757|ENST00000619524|ENST00000619524.1	LN:165
@SQ	SN:ENSG00000283555|ENST00000636441|ENST00000636441.1	LN:106
@SQ	SN:ENSG00000252108|ENST00000516299|ENST00000516299.1	LN:86
@SQ	SN:ENSG00000252561|ENST00000516752|ENST00000516752.1	LN:129
@SQ	SN:ENSG00000252601|ENST00000516792|ENST00000516792.1	LN:115
@SQ	SN:ENSG00000239093|ENST00000459452|ENST00000459452.1	LN:105
@SQ	SN:ENSG00000252499|ENST00000516690|ENST00000516690.1	LN:95
@SQ	SN:ENSG00000264994|ENST00000585078|ENST00000585078.1	LN:85
@SQ	SN:ENSG00000252013|ENST00000516204|ENST00000516204.1	LN:89
@SQ	SN:ENSG00000277344|ENST00000516290|ENST00000516290.1	LN:144
@SQ	SN:ENSG00000222872|ENST00000410940|ENST00000410940.1	LN:126
@SQ	SN:ENSG00000265351|ENST00000581728|ENST00000581728.1	LN:107
@SQ	SN:ENSG00000263625|ENST00000578360|ENST00000578360.1	LN:76
@SQ	SN:ENSG00000252657|ENST00000516848|ENST00000516848.1	LN:126
@SQ	SN:ENSG00000273538|ENST00000616851|ENST00000616851.1	LN:132
@SQ	SN:ENSG00000252545|ENST00000516736|ENST00000516736.1	LN:90
@SQ	SN:ENSG00000273727|ENST00000614085|ENST00000614085.1	LN:162
@SQ	SN:ENSG00000277153|ENST00000620122|ENST00000620122.1	LN:107
@SQ	SN:ENSG00000252206|ENST00000516397|ENST00000516397.1	LN:64
@SQ	SN:ENSG00000221507|ENST00000408580|ENST00000408580.1	LN:137
@SQ	SN:ENSG00000251877|ENST00000516068|ENST00000516068.1	LN:187
@SQ	SN:ENSG00000252774|ENST00000516965|ENST00000516965.1	LN:160
@SQ	SN:ENSG00000281311|ENST00000628590|ENST00000628590.1	LN:135
@SQ	SN:ENSG00000252073|ENST00000516264|ENST00000516264.1	LN:106
@SQ	SN:ENSG00000252606|ENST00000516797|ENST00000516797.1	LN:99
@SQ	SN:ENSG00000238829|ENST00000459460|ENST00000459460.1	LN:63
@SQ	SN:ENSG00000264389|ENST00000582426|ENST00000582426.1	LN:147
@SQ	SN:ENSG00000238485|ENST00000458890|ENST00000458890.1	LN:104
@SQ	SN:ENSG00000223309|ENST00000411377|ENST00000411377.1	LN:104
@SQ	SN:ENSG00000277512|ENST00000391079|ENST00000391079.1	LN:73
@SQ	SN:ENSG00000239115|ENST00000459003|ENST00000459003.1	LN:62
@SQ	SN:ENSG00000252423|ENST00000516614|ENST00000516614.1	LN:102
@SQ	SN:ENSG00000265145|ENST00000579969|ENST00000579969.1	LN:78
@SQ	SN:ENSG00000291564|ENST00000708017|ENST00000708017.1	LN:136
@SQ	SN:ENSG00000252627|ENST00000516818|ENST00000516818.1	LN:107
@SQ	SN:ENSG00000251775|ENST00000515966|ENST00000515966.1	LN:143
@SQ	SN:ENSG00000239080|ENST00000458945|ENST00000458945.1	LN:104
@SQ	SN:ENSG00000238880|ENST00000459101|ENST00000459101.1	LN:61
@SQ	SN:ENSG00000252243|ENST00000516434|ENST00000516434.1	LN:106
@SQ	SN:ENSG00000278101|ENST00000622869|ENST00000622869.1	LN:98
@SQ	SN:ENSG00000281679|ENST00000629187|ENST00000629187.1	LN:64
@SQ	SN:ENSG00000252643|ENST00000516834|ENST00000516834.1	LN:104
@SQ	SN:ENSG00000281541|ENST00000629038|ENST00000629038.1	LN:66
@SQ	SN:ENSG00000271907|ENST00000607417|ENST00000607417.1	LN:129
@SQ	SN:ENSG00000276274|ENST00000516518|ENST00000516518.2	LN:105
@SQ	SN:ENSG00000251958|ENST00000516149|ENST00000516149.1	LN:96
@SQ	SN:ENSG00000277927|ENST00000613373|ENST00000613373.1	LN:107
@SQ	SN:ENSG00000222536|ENST00000410604|ENST00000410604.1	LN:198
@SQ	SN:ENSG00000221498|ENST00000408571|ENST00000408571.1	LN:112
@SQ	SN:ENSG00000252431|ENST00000516622|ENST00000516622.1	LN:98
@SQ	SN:ENSG00000271841|ENST00000607194|ENST00000607194.1	LN:63
@SQ	SN:ENSG00000222795|ENST00000410863|ENST00000410863.1	LN:133
@SQ	SN:ENSG00000251988|ENST00000516179|ENST00000516179.1	LN:126
@SQ	SN:ENSG00000278411|ENST00000615218|ENST00000615218.1	LN:107
@SQ	SN:ENSG00000251913|ENST00000516104|ENST00000516104.1	LN:104
@SQ	SN:ENSG00000222225|ENST00000410293|ENST00000410293.1	LN:104
@SQ	SN:ENSG00000274062|ENST00000617785|ENST00000617785.1	LN:191
@SQ	SN:ENSG00000252264|ENST00000516455|ENST00000516455.1	LN:62
@SQ	SN:ENSG00000277370|ENST00000384229|ENST00000384229.1	LN:71
@SQ	SN:ENSG00000283290|ENST00000636904|ENST00000636904.1	LN:101
@SQ	SN:ENSG00000252772|ENST00000516963|ENST00000516963.1	LN:103
@SQ	SN:ENSG00000252749|ENST00000516940|ENST00000516940.1	LN:62
@SQ	SN:ENSG00000252971|ENST00000517162|ENST00000517162.1	LN:102
@SQ	SN:ENSG00000276132|ENST00000611834|ENST00000611834.1	LN:112
@SQ	SN:ENSG00000252916|ENST00000517107|ENST00000517107.1	LN:102
@SQ	SN:ENSG00000251973|ENST00000516164|ENST00000516164.1	LN:107
@SQ	SN:ENSG00000222114|ENST00000410182|ENST00000410182.1	LN:104
@SQ	SN:ENSG00000273516|ENST00000610293|ENST00000610293.1	LN:146
@SQ	SN:ENSG00000223287|ENST00000411355|ENST00000411355.1	LN:107
@SQ	SN:ENSG00000238645|ENST00000459097|ENST00000459097.1	LN:103
@SQ	SN:ENSG00000222255|ENST00000410323|ENST00000410323.1	LN:104
@SQ	SN:ENSG00000238562|ENST00000459284|ENST00000459284.1	LN:62
@SQ	SN:ENSG00000275889|ENST00000619359|ENST00000619359.1	LN:103
@SQ	SN:ENSG00000251892|ENST00000516083|ENST00000516083.1	LN:62
@SQ	SN:ENSG00000291602|ENST00000708151|ENST00000708151.1	LN:64
@SQ	SN:ENSG00000282009|ENST00000633683|ENST00000633683.1	LN:107
@SQ	SN:ENSG00000252039|ENST00000516230|ENST00000516230.1	LN:98
@SQ	SN:ENSG00000277985|ENST00000384423|ENST00000384423.1	LN:137
@SQ	SN:ENSG00000222808|ENST00000410876|ENST00000410876.1	LN:114
@SQ	SN:ENSG00000251991|ENST00000516182|ENST00000516182.1	LN:62
@SQ	SN:ENSG00000252578|ENST00000516769|ENST00000516769.1	LN:101
@SQ	SN:ENSG00000252993|ENST00000517184|ENST00000517184.1	LN:124
@SQ	SN:ENSG00000222287|ENST00000410355|ENST00000410355.1	LN:99
@SQ	SN:ENSG00000252172|ENST00000516363|ENST00000516363.1	LN:108
@SQ	SN:ENSG00000223096|ENST00000411164|ENST00000411164.1	LN:104
@SQ	SN:ENSG00000273990|ENST00000621107|ENST00000621107.1	LN:162
@SQ	SN:ENSG00000252523|ENST00000516714|ENST00000516714.1	LN:103
@SQ	SN:ENSG00000252872|ENST00000517063|ENST00000517063.1	LN:64
@SQ	SN:ENSG00000252989|ENST00000517180|ENST00000517180.1	LN:77
@SQ	SN:ENSG00000239148|ENST00000459141|ENST00000459141.1	LN:133
@SQ	SN:ENSG00000252590|ENST00000516781|ENST00000516781.1	LN:65
@SQ	SN:ENSG00000222561|ENST00000410629|ENST00000410629.1	LN:104
@SQ	SN:ENSG00000278274|ENST00000384581|ENST00000384581.1	LN:130
@SQ	SN:ENSG00000252920|ENST00000517111|ENST00000517111.1	LN:133
@SQ	SN:ENSG00000251748|ENST00000515939|ENST00000515939.1	LN:126
@SQ	SN:ENSG00000265495|ENST00000579231|ENST00000579231.1	LN:160
@SQ	SN:ENSG00000252929|ENST00000517120|ENST00000517120.1	LN:105
@SQ	SN:ENSG00000222895|ENST00000410963|ENST00000410963.1	LN:100
@SQ	SN:ENSG00000223225|ENST00000411293|ENST00000411293.1	LN:104
@SQ	SN:ENSG00000283432|ENST00000636360|ENST00000636360.1	LN:105
@SQ	SN:ENSG00000223197|ENST00000411265|ENST00000411265.1	LN:100
@SQ	SN:ENSG00000263971|ENST00000579513|ENST00000579513.1	LN:152
@SQ	SN:ENSG00000252599|ENST00000516790|ENST00000516790.1	LN:107
@SQ	SN:ENSG00000291396|ENST00000707408|ENST00000707408.1	LN:164
@SQ	SN:ENSG00000278757|ENST00000614007|ENST00000614007.1	LN:104
@SQ	SN:ENSG00000252461|ENST00000516652|ENST00000516652.1	LN:128
@SQ	SN:ENSG00000222490|ENST00000410558|ENST00000410558.1	LN:100
@SQ	SN:ENSG00000252980|ENST00000517171|ENST00000517171.1	LN:100
@SQ	SN:ENSG00000252377|ENST00000516568|ENST00000516568.1	LN:104
@SQ	SN:ENSG00000283564|ENST00000637761|ENST00000637761.1	LN:57
@SQ	SN:ENSG00000252840|ENST00000517031|ENST00000517031.1	LN:108
@SQ	SN:ENSG00000222627|ENST00000410695|ENST00000410695.1	LN:177
@SQ	SN:ENSG00000283369|ENST00000637707|ENST00000637707.1	LN:76
@SQ	SN:ENSG00000271852|ENST00000607707|ENST00000607707.1	LN:90
@SQ	SN:ENSG00000276367|ENST00000610613|ENST00000610613.1	LN:133
@SQ	SN:ENSG00000278010|ENST00000612617|ENST00000612617.1	LN:95
@SQ	SN:ENSG00000252112|ENST00000516303|ENST00000516303.1	LN:64
@SQ	SN:ENSG00000275299|ENST00000617976|ENST00000617976.1	LN:103
@SQ	SN:ENSG00000252030|ENST00000516221|ENST00000516221.1	LN:94
@SQ	SN:ENSG00000252091|ENST00000516282|ENST00000516282.1	LN:102
@SQ	SN:ENSG00000283527|ENST00000636093|ENST00000636093.1	LN:83
@SQ	SN:ENSG00000251939|ENST00000516130|ENST00000516130.1	LN:107
